location,model,horizon,target_date,metric,value
AK,historical_drift,0,2024-03-23,dev,44.4889
AK,historical_drift,0,2024-03-23,wis,3.411385217391305
AK,historical_drift,0,2024-03-30,dev,0.036864
AK,historical_drift,0,2024-03-30,wis,2.3290352173913043
AK,historical_drift,0,2024-04-06,dev,2.424249000000001
AK,historical_drift,0,2024-04-06,wis,2.498497391304347
AK,historical_drift,0,2024-04-13,dev,0.1011239999999997
AK,historical_drift,0,2024-04-13,wis,2.650637391304348
AK,historical_drift,0,2024-04-20,dev,10.909809
AK,historical_drift,0,2024-04-20,wis,2.410793913043478
AK,historical_drift,1,2023-10-14,dev,3.617603999999997
AK,historical_drift,1,2023-10-14,wis,2.574175652173913
AK,historical_drift,1,2023-10-21,dev,84.87936900000001
AK,historical_drift,1,2023-10-21,wis,4.933695652173913
AK,historical_drift,1,2023-10-28,dev,150.479289
AK,historical_drift,1,2023-10-28,wis,7.043601304347826
AK,historical_drift,1,2023-11-04,dev,134.42083600000004
AK,historical_drift,1,2023-11-04,wis,6.450006086956522
AK,historical_drift,1,2023-11-11,dev,66.99422499999999
AK,historical_drift,1,2023-11-11,wis,4.695334347826088
AK,historical_drift,1,2023-11-18,dev,33.10851599999997
AK,historical_drift,1,2023-11-18,wis,3.59972956521739
AK,historical_drift,1,2023-11-25,dev,288.592144
AK,historical_drift,1,2023-11-25,wis,11.19525913043478
AK,historical_drift,1,2023-12-02,dev,745.2899999999998
AK,historical_drift,1,2023-12-02,wis,19.710183478260863
AK,historical_drift,1,2023-12-09,dev,36.808489
AK,historical_drift,1,2023-12-09,wis,4.008175217391305
AK,historical_drift,1,2023-12-16,dev,10.061584000000003
AK,historical_drift,1,2023-12-16,wis,3.363384782608695
AK,historical_drift,1,2023-12-23,dev,470.1958560000001
AK,historical_drift,1,2023-12-23,wis,12.393742608695652
AK,historical_drift,1,2023-12-30,dev,594.238129
AK,historical_drift,1,2023-12-30,wis,13.570582608695652
AK,historical_drift,1,2024-01-06,dev,325.585936
AK,historical_drift,1,2024-01-06,wis,11.556747826086957
AK,historical_drift,1,2024-01-13,dev,129.140496
AK,historical_drift,1,2024-01-13,wis,9.593697826086958
AK,historical_drift,1,2024-01-20,dev,0.172225
AK,historical_drift,1,2024-01-20,wis,2.559686086956522
AK,historical_drift,1,2024-01-27,dev,0.2641960000000002
AK,historical_drift,1,2024-01-27,wis,3.1732530434782613
AK,historical_drift,1,2024-02-03,dev,14.303524
AK,historical_drift,1,2024-02-03,wis,4.127894782608695
AK,historical_drift,1,2024-02-10,dev,24.820323999999992
AK,historical_drift,1,2024-02-10,wis,4.637567826086956
AK,historical_drift,1,2024-02-17,dev,0.0060839999999999
AK,historical_drift,1,2024-02-17,wis,3.647178260869565
AK,historical_drift,1,2024-02-24,dev,57.86644899999999
AK,historical_drift,1,2024-02-24,wis,5.310092173913043
AK,historical_drift,1,2024-03-02,dev,29.160000000000004
AK,historical_drift,1,2024-03-02,wis,4.7508160869565215
AK,historical_drift,1,2024-03-09,dev,53.81689600000001
AK,historical_drift,1,2024-03-09,wis,3.791117391304348
AK,historical_drift,1,2024-03-16,dev,0.006084
AK,historical_drift,1,2024-03-16,wis,2.8876447826086964
AK,historical_drift,1,2024-03-23,dev,0.2199609999999994
AK,historical_drift,1,2024-03-23,wis,3.5310817391304345
AK,historical_drift,1,2024-03-30,dev,24.641296000000004
AK,historical_drift,1,2024-03-30,wis,3.172927826086956
AK,historical_drift,1,2024-04-06,dev,2.954960999999998
AK,historical_drift,1,2024-04-06,wis,3.047367826086957
AK,historical_drift,1,2024-04-13,dev,2.214143999999999
AK,historical_drift,1,2024-04-13,wis,3.2381834782608694
AK,historical_drift,1,2024-04-20,dev,5.480280999999997
AK,historical_drift,1,2024-04-20,wis,3.8036608695652174
AK,historical_drift,2,2023-10-21,dev,12.837889
AK,historical_drift,2,2023-10-21,wis,3.3021069565217385
AK,historical_drift,2,2023-10-28,dev,141.18192399999998
AK,historical_drift,2,2023-10-28,wis,6.332183478260871
AK,historical_drift,2,2023-11-04,dev,499.343716
AK,historical_drift,2,2023-11-04,wis,14.42562304347826
AK,historical_drift,2,2023-11-11,dev,159.239161
AK,historical_drift,2,2023-11-11,wis,7.209021739130435
AK,historical_drift,2,2023-11-18,dev,196.812841
AK,historical_drift,2,2023-11-18,wis,7.922602173913043
AK,historical_drift,2,2023-11-25,dev,380.952324
AK,historical_drift,2,2023-11-25,wis,12.835385217391304
AK,historical_drift,2,2023-12-02,dev,368.4864159999999
AK,historical_drift,2,2023-12-02,wis,12.196414782608691
AK,historical_drift,2,2023-12-09,dev,1005.333849
AK,historical_drift,2,2023-12-09,wis,22.33513173913044
AK,historical_drift,2,2023-12-16,dev,10.49759999999999
AK,historical_drift,2,2023-12-16,wis,3.8601208695652174
AK,historical_drift,2,2023-12-23,dev,254.27491600000005
AK,historical_drift,2,2023-12-23,wis,9.27657
AK,historical_drift,2,2023-12-30,dev,791.0718759999999
AK,historical_drift,2,2023-12-30,wis,16.172819130434785
AK,historical_drift,2,2024-01-06,dev,1045.358224
AK,historical_drift,2,2024-01-06,wis,18.49036173913043
AK,historical_drift,2,2024-01-13,dev,749.883456
AK,historical_drift,2,2024-01-13,wis,16.361112608695656
AK,historical_drift,2,2024-01-20,dev,372.914721
AK,historical_drift,2,2024-01-20,wis,13.165296521739132
AK,historical_drift,2,2024-01-27,dev,0.9006009999999997
AK,historical_drift,2,2024-01-27,wis,3.0356030434782606
AK,historical_drift,2,2024-02-03,dev,8.532240999999996
AK,historical_drift,2,2024-02-03,wis,3.97569304347826
AK,historical_drift,2,2024-02-10,dev,36.21632400000001
AK,historical_drift,2,2024-02-10,wis,5.372922173913044
AK,historical_drift,2,2024-02-17,dev,64.03200399999999
AK,historical_drift,2,2024-02-17,wis,5.95536347826087
AK,historical_drift,2,2024-02-24,dev,96.924025
AK,historical_drift,2,2024-02-24,wis,6.427294782608697
AK,historical_drift,2,2024-03-02,dev,73.68505599999999
AK,historical_drift,2,2024-03-02,wis,5.958311739130434
AK,historical_drift,2,2024-03-09,dev,12.773476
AK,historical_drift,2,2024-03-09,wis,4.900536956521739
AK,historical_drift,2,2024-03-16,dev,1.5750249999999997
AK,historical_drift,2,2024-03-16,wis,3.128257826086957
AK,historical_drift,2,2024-03-23,dev,3.880900000000002
AK,historical_drift,2,2024-03-23,wis,3.759023043478261
AK,historical_drift,2,2024-03-30,dev,2.792240999999998
AK,historical_drift,2,2024-03-30,wis,4.166449565217391
AK,historical_drift,2,2024-04-06,dev,4.669920999999999
AK,historical_drift,2,2024-04-06,wis,3.1200026086956525
AK,historical_drift,2,2024-04-13,dev,1.860496000000002
AK,historical_drift,2,2024-04-13,wis,3.411778695652174
AK,historical_drift,2,2024-04-20,dev,0.2480039999999993
AK,historical_drift,2,2024-04-20,wis,3.4784747826086955
AK,historical_drift,3,2023-10-28,dev,21.031396000000004
AK,historical_drift,3,2023-10-28,wis,3.837295652173913
AK,historical_drift,3,2023-11-04,dev,446.772769
AK,historical_drift,3,2023-11-04,wis,12.52394347826087
AK,historical_drift,3,2023-11-11,dev,597.3136000000001
AK,historical_drift,3,2023-11-11,wis,15.598125217391305
AK,historical_drift,3,2023-11-18,dev,385.5332250000001
AK,historical_drift,3,2023-11-18,wis,11.72951608695652
AK,historical_drift,3,2023-11-25,dev,153.338689
AK,historical_drift,3,2023-11-25,wis,7.21282304347826
AK,historical_drift,3,2023-12-02,dev,514.8360999999999
AK,historical_drift,3,2023-12-02,wis,15.015445652173913
AK,historical_drift,3,2023-12-09,dev,532.1326239999999
AK,historical_drift,3,2023-12-09,wis,14.795637826086956
AK,historical_drift,3,2023-12-16,dev,934.586041
AK,historical_drift,3,2023-12-16,wis,19.896186956521746
AK,historical_drift,3,2023-12-23,dev,254.56202499999995
AK,historical_drift,3,2023-12-23,wis,9.359358695652174
AK,historical_drift,3,2023-12-30,dev,283.51824400000004
AK,historical_drift,3,2023-12-30,wis,9.770855217391304
AK,historical_drift,3,2024-01-06,dev,1243.0560489999998
AK,historical_drift,3,2024-01-06,wis,20.595337391304348
AK,historical_drift,3,2024-01-13,dev,1393.902225
AK,historical_drift,3,2024-01-13,wis,21.993442608695656
AK,historical_drift,3,2024-01-20,dev,1259.966016
AK,historical_drift,3,2024-01-20,wis,20.813431304347827
AK,historical_drift,3,2024-01-27,dev,750.7052010000001
AK,historical_drift,3,2024-01-27,wis,17.622098260869567
AK,historical_drift,3,2024-02-03,dev,0.0114489999999998
AK,historical_drift,3,2024-02-03,wis,3.237509565217392
AK,historical_drift,3,2024-02-10,dev,12.013155999999997
AK,historical_drift,3,2024-02-10,wis,4.59164347826087
AK,historical_drift,3,2024-02-17,dev,98.6049
AK,historical_drift,3,2024-02-17,wis,6.9527082608695645
AK,historical_drift,3,2024-02-24,dev,356.227876
AK,historical_drift,3,2024-02-24,wis,10.411724782608696
AK,historical_drift,3,2024-03-02,dev,141.991056
AK,historical_drift,3,2024-03-02,wis,7.43635956521739
AK,historical_drift,3,2024-03-09,dev,38.00722499999999
AK,historical_drift,3,2024-03-09,wis,6.036911304347825
AK,historical_drift,3,2024-03-16,dev,89.56729600000001
AK,historical_drift,3,2024-03-16,wis,6.969855217391304
AK,historical_drift,3,2024-03-23,dev,4.588164000000002
AK,historical_drift,3,2024-03-23,wis,3.663646521739131
AK,historical_drift,3,2024-03-30,dev,1.9321000000000013
AK,historical_drift,3,2024-03-30,wis,4.06810695652174
AK,historical_drift,3,2024-04-06,dev,13.845841
AK,historical_drift,3,2024-04-06,wis,4.667746956521739
AK,historical_drift,3,2024-04-13,dev,0.0529000000000002
AK,historical_drift,3,2024-04-13,wis,3.3207852173913044
AK,historical_drift,3,2024-04-20,dev,1.5951689999999998
AK,historical_drift,3,2024-04-20,wis,3.726831739130434
AZ,historical_drift,0,2023-10-07,dev,213.861376
AZ,historical_drift,0,2023-10-07,wis,16.09884739130435
AZ,historical_drift,0,2023-10-14,dev,327.320464
AZ,historical_drift,0,2023-10-14,wis,11.946156086956522
AZ,historical_drift,0,2023-10-21,dev,45.53550400000002
AZ,historical_drift,0,2023-10-21,wis,9.094769130434784
AZ,historical_drift,0,2023-10-28,dev,0.7761610000000004
AZ,historical_drift,0,2023-10-28,wis,13.609569130434782
AZ,historical_drift,0,2023-11-04,dev,1633.6955609999998
AZ,historical_drift,0,2023-11-04,wis,27.72724043478261
AZ,historical_drift,0,2023-11-11,dev,214.32960000000003
AZ,historical_drift,0,2023-11-11,wis,21.6581
AZ,historical_drift,0,2023-11-18,dev,3636.572416
AZ,historical_drift,0,2023-11-18,wis,35.300510869565215
AZ,historical_drift,0,2023-11-25,dev,223.62211600000023
AZ,historical_drift,0,2023-11-25,wis,32.57009869565217
AZ,historical_drift,0,2023-12-02,dev,186.10416399999988
AZ,historical_drift,0,2023-12-02,wis,31.113043043478264
AZ,historical_drift,0,2023-12-09,dev,719.7952410000004
AZ,historical_drift,0,2023-12-09,wis,33.77360956521739
AZ,historical_drift,0,2023-12-16,dev,5211.973636000002
AZ,historical_drift,0,2023-12-16,wis,47.56197565217391
AZ,historical_drift,0,2023-12-23,dev,20332.478464
AZ,historical_drift,0,2023-12-23,wis,82.94653521739131
AZ,historical_drift,0,2023-12-30,dev,135557.985124
AZ,historical_drift,0,2023-12-30,wis,207.69867478260875
AZ,historical_drift,0,2024-01-06,dev,7890.413583999995
AZ,historical_drift,0,2024-01-06,wis,122.34995695652172
AZ,historical_drift,0,2024-01-13,dev,71538.06115599994
AZ,historical_drift,0,2024-01-13,wis,156.4189752173913
AZ,historical_drift,0,2024-01-20,dev,30939.402815999987
AZ,historical_drift,0,2024-01-20,wis,101.97625434782606
AZ,historical_drift,0,2024-01-27,dev,2510.611236
AZ,historical_drift,0,2024-01-27,wis,49.597566521739125
AZ,historical_drift,0,2024-02-03,dev,630.6125439999984
AZ,historical_drift,0,2024-02-03,wis,35.80929608695652
AZ,historical_drift,0,2024-02-10,dev,70786.32724900001
AZ,historical_drift,0,2024-02-10,wis,192.49106043478253
AZ,historical_drift,0,2024-02-17,dev,19289.876543999995
AZ,historical_drift,0,2024-02-17,wis,81.24339391304348
AZ,historical_drift,0,2024-02-24,dev,1306.1718809999993
AZ,historical_drift,0,2024-02-24,wis,32.86309956521738
AZ,historical_drift,0,2024-03-02,dev,4592.095224999998
AZ,historical_drift,0,2024-03-02,wis,41.6618547826087
AZ,historical_drift,0,2024-03-09,dev,5.368489000000034
AZ,historical_drift,0,2024-03-09,wis,19.09473652173913
AZ,historical_drift,0,2024-03-16,dev,396.6470559999999
AZ,historical_drift,0,2024-03-16,wis,21.55260695652174
AZ,historical_drift,0,2024-03-23,dev,143.23302400000009
AZ,historical_drift,0,2024-03-23,wis,20.34074043478261
AZ,historical_drift,0,2024-03-30,dev,1.1728889999999963
AZ,historical_drift,0,2024-03-30,wis,16.29309
AZ,historical_drift,0,2024-04-06,dev,32.69552400000004
AZ,historical_drift,0,2024-04-06,wis,16.925393913043475
AZ,historical_drift,0,2024-04-13,dev,185.42268900000013
AZ,historical_drift,0,2024-04-13,wis,17.31251913043478
AZ,historical_drift,0,2024-04-20,dev,56.28000399999993
AZ,historical_drift,0,2024-04-20,wis,16.154083913043475
AZ,historical_drift,1,2023-10-14,dev,2279.585025
AZ,historical_drift,1,2023-10-14,wis,31.15482347826088
AZ,historical_drift,1,2023-10-21,dev,85.673536
AZ,historical_drift,1,2023-10-21,wis,12.28928304347826
AZ,historical_drift,1,2023-10-28,dev,246.050596
AZ,historical_drift,1,2023-10-28,wis,13.787441304347826
AZ,historical_drift,1,2023-11-04,dev,2384.3689
AZ,historical_drift,1,2023-11-04,wis,29.560863043478257
AZ,historical_drift,1,2023-11-11,dev,4206.300735999999
AZ,historical_drift,1,2023-11-11,wis,42.19066739130435
AZ,historical_drift,1,2023-11-18,dev,1799.0322250000006
AZ,historical_drift,1,2023-11-18,wis,33.40422565217391
AZ,historical_drift,1,2023-11-25,dev,3706.983224999999
AZ,historical_drift,1,2023-11-25,wis,40.87025130434783
AZ,historical_drift,1,2023-12-02,dev,55.115776000000096
AZ,historical_drift,1,2023-12-02,wis,44.09200695652174
AZ,historical_drift,1,2023-12-09,dev,33.29289999999979
AZ,historical_drift,1,2023-12-09,wis,41.704715217391296
AZ,historical_drift,1,2023-12-16,dev,13069.519684
AZ,historical_drift,1,2023-12-16,wis,69.2830347826087
AZ,historical_drift,1,2023-12-23,dev,57167.37540899999
AZ,historical_drift,1,2023-12-23,wis,136.83446826086956
AZ,historical_drift,1,2023-12-30,dev,214782.19491600004
AZ,historical_drift,1,2023-12-30,wis,284.37816913043474
AZ,historical_drift,1,2024-01-06,dev,196131.17968899995
AZ,historical_drift,1,2024-01-06,wis,255.99178869565216
AZ,historical_drift,1,2024-01-13,dev,34438.45177600001
AZ,historical_drift,1,2024-01-13,wis,186.8567465217391
AZ,historical_drift,1,2024-01-20,dev,169420.32244899997
AZ,historical_drift,1,2024-01-20,wis,250.31449478260868
AZ,historical_drift,1,2024-01-27,dev,66525.82147600003
AZ,historical_drift,1,2024-01-27,wis,148.4157017391304
AZ,historical_drift,1,2024-02-03,dev,6885.680400000003
AZ,historical_drift,1,2024-02-03,wis,72.41445391304346
AZ,historical_drift,1,2024-02-10,dev,92194.213225
AZ,historical_drift,1,2024-02-10,wis,179.4105717391304
AZ,historical_drift,1,2024-02-17,dev,157795.645225
AZ,historical_drift,1,2024-02-17,wis,293.9728430434783
AZ,historical_drift,1,2024-02-24,dev,12808.580625000002
AZ,historical_drift,1,2024-02-24,wis,66.47250304347826
AZ,historical_drift,1,2024-03-02,dev,5367.906755999999
AZ,historical_drift,1,2024-03-02,wis,48.64609
AZ,historical_drift,1,2024-03-09,dev,8554.400099999999
AZ,historical_drift,1,2024-03-09,wis,50.07740173913044
AZ,historical_drift,1,2024-03-16,dev,255.48825599999984
AZ,historical_drift,1,2024-03-16,wis,27.148152173913044
AZ,historical_drift,1,2024-03-23,dev,32.30785599999997
AZ,historical_drift,1,2024-03-23,wis,27.765721739130434
AZ,historical_drift,1,2024-03-30,dev,61.968384
AZ,historical_drift,1,2024-03-30,wis,25.96770043478261
AZ,historical_drift,1,2024-04-06,dev,2.477475999999994
AZ,historical_drift,1,2024-04-06,wis,21.66695695652174
AZ,historical_drift,1,2024-04-13,dev,190.96476100000007
AZ,historical_drift,1,2024-04-13,wis,22.525895217391305
AZ,historical_drift,1,2024-04-20,dev,464.359401
AZ,historical_drift,1,2024-04-20,wis,22.165337391304348
AZ,historical_drift,2,2023-10-21,dev,2593.661184
AZ,historical_drift,2,2023-10-21,wis,37.26622565217392
AZ,historical_drift,2,2023-10-28,dev,49.730704
AZ,historical_drift,2,2023-10-28,wis,13.70268
AZ,historical_drift,2,2023-11-04,dev,136.492489
AZ,historical_drift,2,2023-11-04,wis,15.126440869565217
AZ,historical_drift,2,2023-11-11,dev,5007.402169000001
AZ,historical_drift,2,2023-11-11,wis,41.49488695652174
AZ,historical_drift,2,2023-11-18,dev,84.78726399999996
AZ,historical_drift,2,2023-11-18,wis,33.769966956521735
AZ,historical_drift,2,2023-11-25,dev,3338.8750889999983
AZ,historical_drift,2,2023-11-25,wis,42.88283782608696
AZ,historical_drift,2,2023-12-02,dev,2373.6384
AZ,historical_drift,2,2023-12-02,wis,40.91785217391304
AZ,historical_drift,2,2023-12-09,dev,191.40722499999944
AZ,historical_drift,2,2023-12-09,wis,52.41102999999999
AZ,historical_drift,2,2023-12-16,dev,8065.656481000004
AZ,historical_drift,2,2023-12-16,wis,65.01850739130435
AZ,historical_drift,2,2023-12-23,dev,86246.18032900001
AZ,historical_drift,2,2023-12-23,wis,166.96084217391305
AZ,historical_drift,2,2023-12-30,dev,355766.917444
AZ,historical_drift,2,2023-12-30,wis,411.9688734782609
AZ,historical_drift,2,2024-01-06,dev,228159.0756
AZ,historical_drift,2,2024-01-06,wis,283.8135686956521
AZ,historical_drift,2,2024-01-13,dev,13075.236408999996
AZ,historical_drift,2,2024-01-13,wis,173.64966782608695
AZ,historical_drift,2,2024-01-20,dev,154222.71494399998
AZ,historical_drift,2,2024-01-20,wis,273.4010943478261
AZ,historical_drift,2,2024-01-27,dev,239127.84604900007
AZ,historical_drift,2,2024-01-27,wis,287.77226869565214
AZ,historical_drift,2,2024-02-03,dev,123980.74788100005
AZ,historical_drift,2,2024-02-03,wis,201.47467130434788
AZ,historical_drift,2,2024-02-10,dev,118032.099364
AZ,historical_drift,2,2024-02-10,wis,196.21965826086955
AZ,historical_drift,2,2024-02-17,dev,186984.46188900003
AZ,historical_drift,2,2024-02-17,wis,266.38715
AZ,historical_drift,2,2024-02-24,dev,131475.134025
AZ,historical_drift,2,2024-02-24,wis,242.8097691304348
AZ,historical_drift,2,2024-03-02,dev,9616.155844000004
AZ,historical_drift,2,2024-03-02,wis,62.98339565217392
AZ,historical_drift,2,2024-03-09,dev,3621.391684
AZ,historical_drift,2,2024-03-09,wis,47.971659565217394
AZ,historical_drift,2,2024-03-16,dev,11431.244889
AZ,historical_drift,2,2024-03-16,wis,49.31013304347825
AZ,historical_drift,2,2024-03-23,dev,2204.490304
AZ,historical_drift,2,2024-03-23,wis,35.19267217391304
AZ,historical_drift,2,2024-03-30,dev,214.593201
AZ,historical_drift,2,2024-03-30,wis,32.10287086956522
AZ,historical_drift,2,2024-04-06,dev,103.16464899999993
AZ,historical_drift,2,2024-04-06,wis,27.79963347826088
AZ,historical_drift,2,2024-04-13,dev,41.53802499999991
AZ,historical_drift,2,2024-04-13,wis,23.86481043478261
AZ,historical_drift,2,2024-04-20,dev,721.7282250000001
