date,year,week,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,US
2017-04-01,2017,13,4.30168,5.18245,2.73072,2.36382,1.96521,1.39035,2.34073,7.14286,0.570661,,4.19851,2.78373,0.279472,0.554017,2.73495,2.65469,2.64509,5.49145,2.77131,2.02522,3.57217,1.66667,2.69803,3.16175,2.20751,3.44721,0.228768,4.06883,1.85292,0.888585,0.891892,3.98586,1.96868,0.89526,2.7256624993551273,1.71733,4.20508,0.894415,2.63832,3.41361,2.85782,5.57259,1.79856,4.82229,4.00722,0.529539,3.80323,1.42248,0.65213,1.36986,2.73346,1.53689,2.79765
2017-04-08,2017,14,3.85832,3.28208,2.15995,2.38246,1.73982,1.49502,2.77175,6.73207,0.464618,,2.9016,2.92135,0.367454,0.592353,2.35154,2.61927,2.25758,3.9444,2.51228,2.10917,2.35602,1.87339,1.86882,3.30335,1.60621,2.87508,0.163621,3.0226,1.386,0.887282,1.77638,3.52109,1.67285,0.914431,2.6825355053947826,1.24417,4.27716,1.08395,1.8562,3.89134,2.46654,4.50734,1.73496,3.68483,3.50145,0.502478,2.70719,1.44538,0.366804,1.8018,1.44829,1.07162,2.38646
2017-04-15,2017,15,3.24983,2.89855,2.01602,1.98371,1.59589,0.969856,2.18108,0.15674,0.520416,,2.29336,2.24179,0.169549,0.744753,1.60639,1.34363,1.39598,1.89341,2.27333,1.72087,1.83007,2.1068,1.45771,2.76616,1.28613,3.11772,0.0575043,2.45351,1.18577,0.635425,0.722624,3.0516,2.01193,0.754254,2.2955991949083394,1.1233,2.49322,0.76666,1.73473,4.78062,2.10526,3.51038,1.45349,2.51517,3.41597,0.546992,1.91896,1.49254,0.337553,1.92,0.962907,1.0547,1.96699
2017-04-22,2017,16,2.41503,2.77162,1.5602,2.0602,1.62994,1.13247,2.47006,4.52506,0.222469,,1.98045,2.70848,0.255848,0.282805,1.40298,1.3877,1.24727,1.28961,2.14774,1.27052,1.31684,1.20361,1.3616,2.92533,1.15415,2.76871,0.111888,1.443,0.630915,0.258207,1.16248,2.30231,1.63185,0.771322,1.7856666933184082,0.910533,1.96234,0.874688,1.50122,4.82051,1.08319,2.12303,1.02898,3.24539,3.39061,0.559903,1.40519,1.18421,0.320718,1.29032,0.663663,1.12705,1.73523
2017-04-29,2017,17,1.68011,2.05347,1.36827,2.80205,1.66288,1.37306,2.04551,0.0,0.0366032,,1.68891,2.24252,0.164908,0.616592,1.40462,1.09235,1.09416,0.924409,2.06866,0.896083,1.15975,0.965251,1.1713,2.43869,1.03435,2.26128,0.0484027,0.96977,0.444939,0.348888,0.540541,2.21879,1.39154,0.716424,1.6183844255745132,0.761595,1.98133,0.451807,1.18574,6.06644,0.503087,2.58416,1.33048,2.20617,2.76932,0.636194,1.2409,0.815101,0.323625,1.39672,0.396825,0.809512,1.5635
2017-05-06,2017,18,2.75168,2.29982,1.87861,2.26228,1.46371,1.33562,1.6129,4.68417,0.0703235,,1.74979,2.47383,0.2185,0.79023,1.30381,0.994591,0.933382,0.735196,1.78602,0.704576,0.857281,0.881057,0.91615,2.14699,1.07771,2.07801,0.0,0.909018,1.35424,0.266548,0.421941,1.95592,1.67406,0.915543,1.50181821249884,0.644906,1.32593,1.13761,1.10505,3.80573,0.476298,1.6986,0.867161,1.69245,2.62245,0.73975,1.08838,1.35617,0.250679,1.30112,0.392473,1.20672,1.4041
2017-05-13,2017,19,1.36298,2.32988,0.960549,2.07529,1.43326,0.626021,0.832603,3.6162,0.0,,1.68077,1.18613,0.335196,0.455433,1.52283,0.511073,0.734856,0.503912,1.90942,0.754067,0.902109,0.741982,0.951728,2.20834,0.407643,2.15738,0.0,1.05145,0.664452,0.261666,0.682788,2.13332,1.44044,0.823752,1.672801423954931,0.709431,1.59939,0.754717,0.813853,4.60714,0.39822,1.69225,0.998535,2.40078,1.72152,0.497089,0.975527,0.645919,0.340219,1.02389,0.309695,0.798258,1.27729
2017-05-20,2017,20,1.162,2.50634,1.35482,2.15922,1.4245,1.13869,0.661914,0.0,0.145349,,1.57397,1.80437,0.136054,0.921053,1.2583,0.464306,0.308404,0.437637,1.89629,0.820463,1.36833,0.42953,1.0448,1.85063,0.345261,2.33797,0.0,0.981997,0.184502,0.449583,0.373367,2.04301,1.27676,0.286427,1.7212466656819387,0.574109,1.4341,0.703916,1.01958,4.76673,0.050226,0.949294,0.648193,2.37948,2.30259,0.576097,0.991409,1.11111,0.421467,0.444984,0.235899,0.397035,1.28245
2017-05-27,2017,21,0.818554,2.03091,1.20265,2.10293,1.39117,1.41981,0.645856,5.7554,0.0738552,,1.61768,1.12994,0.0,0.120048,1.22028,0.353357,0.335345,0.37114,1.90058,0.677286,0.842793,0.535555,0.770612,1.34168,0.18797,2.25424,0.0,1.43239,0.184162,0.0643915,0.388007,1.73812,0.901202,0.741243,1.4810300730358348,0.65979,0.558003,0.321384,0.70791,3.57388,0.0,0.783476,0.874891,1.88483,2.14023,0.513143,0.983982,0.521999,0.228484,0.40783,0.292143,0.735086,1.16589
2017-06-03,2017,22,0.772472,1.29626,0.77837,1.86705,1.39993,0.746269,0.547945,4.49556,0.175593,,1.24511,1.31148,0.325733,0.0,1.14586,0.352665,0.420875,0.316907,1.84308,0.757756,1.25798,0.895009,0.820838,1.04428,0.0851064,1.78687,0.0,0.928737,0.354925,0.192123,0.471032,1.90501,1.48297,0.789554,1.6104612476735103,0.742544,0.596481,0.38525,0.89144,3.87281,0.103806,0.730816,0.390286,1.14744,1.79865,0.617145,1.06009,1.57546,0.370582,0.257334,0.359178,0.705408,1.10922
2017-06-10,2017,23,0.98661,1.0559,0.527108,1.66789,1.6159,0.494761,0.555556,5.08685,0.0,,1.09005,1.11008,0.124069,0.0,1.03763,0.27881,0.316581,0.177077,1.51033,0.667514,0.96963,0.71347,0.645329,0.805861,0.067714,1.78197,0.0,1.31473,0.0,0.351906,0.2456,2.00848,0.921526,0.586159,1.7217039887065078,0.834085,0.46729,0.480538,0.761653,3.21466,0.0,0.495954,0.447467,1.07509,1.79529,0.366911,0.873619,1.2021,0.0952986,0.309324,0.154151,0.655431,1.04387
2017-06-17,2017,24,0.479781,0.830171,0.536481,1.35669,1.2838,0.0,0.297177,0.0,0.58873,,1.10279,0.946746,0.13089,0.0,0.900231,0.231328,0.251783,0.121249,1.65132,0.708397,1.22888,0.602064,0.639423,0.722311,0.167785,1.80792,0.0,0.746269,1.06572,0.369231,0.239521,1.90022,1.23973,0.665388,1.406103243153649,0.676634,0.381791,0.316874,0.662025,2.91864,0.0723066,0.572618,0.250815,0.706618,1.57771,0.326931,0.793261,0.602864,0.334324,0.375469,0.179684,0.627746,0.905089
2017-06-24,2017,25,1.77736,1.1051,0.63762,1.00375,1.25237,0.737191,0.277008,5.97222,0.0,,0.946014,1.12245,0.0,0.0,0.873269,0.134093,0.24321,0.186509,1.51794,0.618827,1.06998,0.462428,0.616925,1.27753,0.0418235,1.36037,0.0,0.669437,0.0,0.236827,0.424268,1.75321,1.25844,0.536596,1.2993744089619552,0.648448,0.51757,0.467602,0.575667,4.74174,0.0,0.350263,0.38743,0.307287,1.48476,0.274635,0.765601,0.673077,0.352113,0.296234,0.223214,0.942507,0.900337
2017-07-01,2017,26,0.434783,0.877588,0.686106,1.22601,1.39657,0.455927,0.453858,4.11423,0.0,,0.941247,1.20482,0.30722,0.0,0.841253,0.0669568,0.34617,0.161473,1.28872,0.430416,1.28205,0.814725,0.614478,0.744359,0.15534,1.37673,0.0,0.573709,0.0,0.416667,0.12848,1.57045,0.932546,0.35474,1.3213179491498461,0.534569,0.245012,0.496894,0.49621,3.45697,0.105263,0.490647,0.380791,0.25555,1.5222,0.274869,0.774195,0.753296,0.187617,0.39267,0.193143,0.351438,0.859539
2017-07-08,2017,27,0.482625,0.934016,0.257898,1.11157,1.31237,0.403587,0.294118,3.87978,0.0,,1.04752,1.06383,0.201613,0.0,0.671101,0.0923788,0.394283,0.164718,1.39423,0.569418,1.36908,0.473416,0.679198,0.633756,0.0955566,1.49562,0.0,0.242522,0.0,0.170503,0.42709,1.43214,0.916894,0.45966,1.338724994638973,0.429127,0.5228,0.0788333,0.57329,3.55348,0.0,0.223571,0.657895,0.292337,1.39677,0.301182,0.659217,0.855513,0.176991,0.169492,0.127259,0.140515,0.818831
2017-07-15,2017,28,0.694444,0.955483,0.537057,1.12853,1.12425,0.431034,0.0,3.33201,0.0,,0.846628,0.702371,0.126743,0.0,0.785296,0.215285,0.0413052,0.198504,1.12423,0.493396,1.64931,0.418786,0.508587,0.811542,0.0381825,1.15319,0.0,0.561935,0.0,0.191083,0.660211,1.30126,0.999246,0.312557,1.130533439090754,0.629464,0.3207,0.123191,0.400867,3.47197,0.0,0.30104,0.699004,0.267872,1.21989,0.261587,0.60003,0.865052,0.122449,0.162075,0.239671,0.398406,0.752503
2017-07-22,2017,29,0.0,0.687916,0.605394,1.15307,1.09387,0.216316,0.0,3.20073,0.145402,,0.776035,0.638686,0.0,0.0,0.708017,0.550585,0.161616,0.13751,1.26204,0.4176,0.888063,0.298507,0.400102,1.12544,0.0416667,1.40341,0.0,0.333933,0.0,0.232423,0.402994,1.42058,0.991453,0.256561,1.0676541075708168,0.473154,0.353625,0.15748,0.569988,3.65903,0.0342818,0.385109,0.560617,0.297899,1.40497,0.281275,0.622391,0.792254,0.183083,0.0912825,0.0903036,0.217108,0.7372
2017-07-29,2017,30,0.0,0.625698,0.260688,1.14172,0.979101,0.164258,0.0,4.19548,0.0,,0.84384,1.08055,0.0,0.0,0.685727,0.42623,0.691057,0.124572,1.17224,0.374721,1.04592,0.59322,0.459694,1.19541,0.10005,1.04305,0.0,0.514766,0.0,0.0,0.589391,1.38269,1.05967,0.0653412,1.1225810334968551,0.492557,0.510725,0.102284,0.594923,4.15452,0.0365764,0.282725,0.500751,0.0453104,1.33018,0.289193,0.575314,0.740741,0.149198,0.133452,0.0245881,0.0848536,0.733096
2017-08-05,2017,31,0.990099,0.608918,0.519211,1.21496,0.853916,0.444074,0.0,4.59722,0.0,,0.857914,1.55189,0.0,0.0,0.723532,0.744096,0.139276,0.108527,1.33081,0.443732,1.07442,0.335878,0.471632,0.935673,0.0507614,1.10808,0.0,0.3276,0.337268,0.910643,0.33761,1.34062,1.13969,0.333249,1.0908943714707848,0.536285,0.576067,0.380068,0.757909,3.05694,0.0,0.203548,0.444714,0.129744,1.27357,0.296137,0.614038,0.8867,0.375375,0.210172,0.0366703,0.0414766,0.73102
2017-08-12,2017,32,0.686342,0.802016,0.394997,1.04922,0.936918,0.529838,0.0,3.37255,0.0,,1.10991,0.766017,0.0,0.0,0.716609,1.11397,0.216076,0.103245,1.31464,0.462233,0.856327,0.322581,0.32346,0.947977,0.0,1.44106,0.0,0.240626,0.0,0.524781,0.357782,1.20036,0.880411,0.336302,1.1288173960075722,0.540541,0.538117,0.411692,0.419336,3.67989,0.0,0.114416,0.339127,0.0893176,1.04005,0.294177,0.597921,0.26738,0.153669,0.132217,0.0947269,0.238176,0.688338
2017-08-19,2017,33,0.491573,1.34966,0.0,1.4268,1.01272,0.449371,0.0,3.15789,0.076864,,1.42033,0.439239,0.0,0.0,0.739136,0.826993,0.232172,0.178918,1.50053,0.479541,0.917686,0.385528,0.441067,1.09426,0.0850702,1.5379,0.0,0.300365,0.0,0.198939,0.606878,1.19504,1.16813,0.306231,1.0161250103898263,0.433075,0.586654,0.108617,0.448725,2.2633,0.0,0.161769,0.557692,0.0504371,1.10367,0.28058,0.616115,0.717489,0.128949,0.505051,0.0637105,0.0738007,0.732049
2017-08-26,2017,34,0.751366,1.716,1.0453,2.35655,1.13787,0.615836,0.0,3.98796,0.114329,,1.51422,1.41388,0.0,0.0,0.718894,1.00756,0.293255,0.0896593,1.83972,0.446002,0.962269,0.473513,0.52302,0.736607,0.0951173,2.91122,0.0,0.143885,0.0,0.972447,0.431034,1.38372,1.35799,0.28345,1.0541880840533935,0.486665,0.535783,0.259067,0.422483,4.04424,0.0,0.072904,0.509205,0.125063,1.8906,0.315246,0.595491,0.893655,0.235294,0.351288,0.071736,0.267176,0.911641
2017-09-02,2017,35,1.03806,1.54497,1.5002,1.95961,1.19891,1.04757,0.159617,5.74447,0.0,,1.59246,1.94489,0.0489716,0.0,0.785354,1.02041,0.0,0.33108,2.07069,0.395121,1.18606,0.457274,0.726744,0.623182,0.0928505,3.40079,0.0,0.525146,0.826446,0.674663,0.287219,1.07206,1.95402,0.456991,1.0715794981184472,0.726922,0.412655,0.482121,0.581959,4.25283,0.100368,0.392973,0.87277,0.135639,1.895,0.338983,0.606678,1.02516,0.177766,0.338295,0.231737,0.419687,1.02105
2017-09-09,2017,36,1.60056,1.71125,0.815101,1.53773,1.28088,1.19166,0.0,6.05607,0.0987654,,1.64075,2.60465,0.0583431,0.0,0.990154,1.28643,0.191791,0.217662,2.06875,0.416378,1.45644,0.350877,0.935695,0.567823,0.387597,2.18348,0.0,0.784929,0.943396,1.2966,0.282646,1.2488,1.41108,0.463961,1.0298410638987998,0.767855,0.741525,0.0570776,0.518403,4.81232,0.0,0.931286,0.745426,0.325415,2.01905,0.349818,0.715319,0.95511,0.224719,0.408859,0.364109,0.778547,1.09335
2017-09-16,2017,37,1.92308,1.74159,0.88856,2.13733,1.547,0.330311,0.261917,5.07881,0.0,,1.69466,1.80911,0.0,0.0,1.20348,1.26242,0.0366569,0.341344,2.06444,0.555258,0.996738,0.487145,0.876686,1.00271,0.494777,1.89839,0.0,0.709349,0.0,0.423131,0.720461,1.58925,1.61152,0.458743,1.1582618670959266,0.761399,0.911933,0.769769,0.574933,3.20187,0.108743,1.23077,0.922292,0.40542,1.93658,0.348324,0.680643,0.773196,0.223839,1.31243,0.383498,0.411985,1.09515
2017-09-23,2017,38,2.03224,1.60263,0.64836,1.68041,1.52105,0.438989,0.115607,5.05875,0.0,,1.58464,1.60107,0.0,0.0,1.18339,1.23935,0.687994,0.380745,1.99443,0.557541,1.21772,0.651558,1.13108,0.702494,0.614182,1.96141,0.0,0.523469,1.85185,0.928074,0.448029,1.77438,1.26638,0.388979,1.3941922625589063,0.897013,0.843645,0.534164,0.609258,2.86689,0.252791,1.1989,0.700679,0.536553,1.77468,0.133529,0.792722,0.918197,0.346147,1.58903,0.526039,0.327988,1.09699
2017-09-30,2017,39,1.7673,1.73927,1.06829,1.29671,1.55626,0.442427,0.267953,5.92809,0.101557,,1.75021,1.36426,0.0,0.0,1.17861,1.67845,0.535783,0.34463,2.17055,0.531195,1.0841,0.546635,1.21513,1.16713,0.769003,2.25916,0.0,0.669344,2.5,0.705219,0.633446,2.00296,1.14259,0.469092,1.3534143358360191,1.14113,0.982997,0.350688,0.890782,1.90228,0.377121,1.39107,0.947772,0.590129,1.9715,0.145729,0.855961,0.561167,0.338737,1.63934,0.481471,0.862689,1.18823
2017-10-07,2017,40,2.72675,1.75721,0.812294,2.3554,1.75421,0.561578,1.04416,1.91672,0.0717875,,1.83233,1.52722,0.321543,0.165289,1.18308,1.35701,0.900286,0.727819,2.35775,0.68067,0.768398,0.294985,1.05751,1.42651,0.445236,2.42836,0.165792,1.06519,0.0759878,1.28434,0.679222,1.8328,0.7969,0.673618,1.3009669585952364,0.500781,1.15584,0.844804,0.787036,2.39521,0.391572,1.87995,1.322,0.485437,2.15321,0.144053,1.26377,0.711427,0.196496,1.9377,0.945554,1.15756,1.26589
2017-10-14,2017,41,2.74487,1.83081,1.09866,2.12645,1.53534,0.61809,1.0367,1.96893,0.0703235,,2.01788,1.09215,0.345469,0.441176,1.27165,1.3458,1.04632,0.995265,2.35066,0.891701,0.945495,0.588078,1.18879,1.43321,0.523918,2.23881,0.0620732,1.28615,0.412371,1.32443,0.387919,1.8675,0.729223,0.651595,1.3898382319434952,0.623098,1.85164,0.932869,0.852218,3.5461,0.273742,1.55515,1.42037,0.516129,2.22464,0.158764,1.28371,0.617708,0.292642,1.52994,0.876033,1.90188,1.30479
2017-10-21,2017,42,3.72405,1.83131,0.788999,1.87281,1.56714,0.644714,1.07119,2.0171,0.0327869,,2.10223,2.20453,0.22733,0.367647,1.00391,1.34346,0.948213,0.975701,2.80864,0.807923,0.805459,0.797085,1.34334,1.42129,0.779459,2.14188,0.0586166,1.01247,0.413223,1.82091,0.454933,2.07137,0.933821,0.763787,1.5984758519936095,0.684592,1.77271,1.10127,0.926832,3.60032,0.473416,1.84262,1.59663,0.595094,2.13774,0.223493,1.43663,0.383275,0.431838,1.50619,0.693255,1.06975,1.34075
2017-10-28,2017,43,3.28407,2.09091,1.35109,2.10657,1.72325,0.60276,1.34836,1.85678,0.104603,,2.36327,2.2756,0.259128,0.444162,1.13777,1.54462,1.1929,1.46052,3.08264,0.9611,0.906307,0.782732,1.37719,1.24153,0.877785,2.80514,0.0565451,1.37457,0.564617,1.89781,0.645705,2.04932,0.856146,0.614713,1.6875782069058813,0.7415,1.88569,1.08745,0.975943,5.51257,0.622665,2.71521,1.85647,0.643559,2.34254,0.542289,1.61552,0.630601,0.291595,1.79819,0.790368,2.00795,1.51674
2017-11-04,2017,44,2.76712,2.45603,1.18,2.58309,1.98355,0.790138,1.35031,1.65856,0.529501,,2.57306,2.40497,0.484429,0.948167,1.1868,1.72414,1.26354,1.6751,3.64463,0.995875,0.796359,0.411765,1.24986,1.36721,1.1684,3.16718,0.194121,1.48312,0.464756,2.09036,0.720504,2.28275,1.12924,0.94144,1.7282698060069621,0.728745,2.24642,1.2964,1.10597,7.45763,0.514641,2.97074,1.87634,1.1645,3.24542,0.193697,1.68481,0.492091,0.583542,1.56527,0.808548,1.87668,1.74583
2017-11-11,2017,45,2.97049,2.39313,1.19928,2.02104,1.90851,0.899244,1.43927,2.23842,0.186081,,3.09381,3.55286,0.550826,0.530705,1.35089,1.28018,1.67403,1.60245,3.97187,1.20766,1.07304,0.52506,1.5819,1.42363,0.99566,4.40056,0.128164,1.56343,0.840336,2.57595,0.613497,2.42165,1.45385,1.04433,1.6931392495699478,0.863189,2.64264,1.49438,1.21881,6.71937,0.656676,2.92239,2.30755,1.66189,3.67219,0.13259,1.78649,0.580084,0.631966,1.74763,0.685746,1.69779,1.88708
2017-11-18,2017,46,3.41268,2.74821,2.12528,2.40829,1.99801,1.01535,1.72589,2.31138,0.106308,,3.18277,3.01659,0.390356,0.646088,1.29322,1.01897,2.00135,2.17625,4.34214,1.27454,1.97863,0.805048,1.50287,1.64262,1.26502,5.2879,0.108196,1.83144,0.45283,2.63039,0.375171,2.4597,1.50014,0.932615,2.199047448644872,0.910986,2.53975,1.26472,1.28185,9.16667,0.665415,3.13541,2.72443,1.45126,4.41976,0.316315,2.02666,0.737265,0.554481,0.937183,0.81079,0.981006,2.05923
2017-11-25,2017,47,3.45056,2.80217,1.70636,2.04295,2.2189,1.20099,2.39194,2.19801,0.0542299,,3.69435,3.55769,0.911508,1.19205,1.55901,1.38593,2.31926,1.73643,5.16172,1.66174,1.77414,0.909091,1.86769,1.6596,1.39695,6.08589,0.231481,2.5641,1.1782,3.22741,0.722022,2.82179,1.53846,1.27606,2.093730392393455,1.03946,2.81158,1.64241,1.29776,7.82241,0.74531,4.19061,2.2076,2.00841,4.57186,0.232974,2.19032,1.10608,0.820633,2.02989,1.67966,1.1474,2.27971
2017-12-02,2017,48,3.70826,2.97065,2.55597,3.27773,1.94918,1.2685,2.65263,2.64412,0.182349,,3.33017,4.52148,0.829187,1.21858,1.85926,2.04347,1.70712,2.10069,5.08247,1.39196,1.37223,1.08962,1.57373,1.47341,1.42461,5.5717,0.0948767,1.71829,0.677048,2.3439,0.76945,2.77809,1.27528,1.15908,1.7756421919711531,1.06059,2.80252,1.56149,1.35232,9.50163,0.539993,4.01184,2.13715,1.23239,5.26676,0.275559,2.33085,0.988749,0.747624,1.73979,1.18158,1.55429,2.28379
2017-12-09,2017,49,4.16396,3.59379,3.69318,3.2836,2.49813,1.5286,2.68862,2.49746,0.189251,,3.46198,4.34109,0.95509,1.14329,1.99942,2.48435,2.53329,3.32791,5.24217,1.51453,1.42686,0.854503,1.87036,2.15039,2.27393,5.92492,0.105988,2.01148,1.28399,2.43848,0.62383,2.80816,1.7894,1.43369,2.5091804479888213,1.34996,3.03567,1.85642,1.36633,8.18806,1.78361,4.06838,2.11987,1.42824,5.83165,0.26722,2.36303,1.02459,0.381971,2.13326,1.2359,2.01948,2.58278
2017-12-16,2017,50,3.89239,4.6979,5.11499,5.10282,3.39179,1.79085,2.86832,2.54612,0.267584,,3.59846,3.30852,1.14634,0.774336,2.99869,2.30987,4.05592,4.8155,6.72283,1.72312,1.57176,0.782065,2.2088,2.30408,2.78846,8.49014,0.0831716,1.9343,1.66534,3.29828,0.785597,3.2248,2.39285,2.3175,2.6176209699317536,1.25287,4.90312,2.48936,1.46136,10.1559,1.42137,4.46907,2.09188,2.37249,9.36695,0.435192,2.60214,2.03443,0.50782,1.94926,2.40449,2.21333,3.36558
2017-12-23,2017,51,4.10418,7.73028,9.77581,6.14811,4.58891,2.23917,3.93357,2.25352,0.503876,,4.67296,5.96616,1.58928,2.0219,4.1977,4.7195,6.31697,9.64837,9.61433,2.10554,2.33503,0.968188,2.75099,2.93532,4.90646,12.2494,0.0637146,1.9008,3.77778,3.91286,0.831444,3.5274,3.15934,2.77483,3.1155832496288856,1.88083,6.81702,3.8024,1.6969,11.4268,1.55383,6.68842,2.53222,4.87661,13.449,1.22118,3.05112,1.00305,1.06412,2.84772,3.85153,2.85018,4.73117
2017-12-30,2017,52,4.62,9.14754,10.9495,8.49823,6.84245,2.56986,4.21422,2.78897,0.278164,,5.56055,8.57143,3.54701,1.37276,6.44354,7.84406,8.03306,8.73841,11.3784,3.11497,4.47549,1.19332,3.50053,3.63548,9.33202,13.8878,0.176991,3.80179,2.34671,5.50255,0.787879,4.65945,4.54253,3.75349,3.6007243006837317,3.29235,8.25442,4.88977,2.52226,9.71223,1.52387,8.35623,3.45696,4.46826,10.9528,2.1783,3.92037,1.79671,4.70265,3.59025,7.72021,4.94815,5.70943
2018-01-06,2018,1,4.33424,9.45467,7.69231,7.37482,6.66513,2.73208,4.47821,2.90916,0.599201,,6.30901,4.83871,2.18396,3.43228,5.85488,6.93352,8.64818,10.9567,10.2584,2.86885,3.85664,0.884956,2.95998,4.23372,10.7473,9.99491,0.118906,3.02572,2.72,5.05129,1.82501,4.88305,4.59618,3.56019,3.674884676112734,3.0264,6.56508,4.78878,2.57178,9.76043,2.36116,7.79995,3.01451,5.08143,12.5909,2.09605,4.34703,2.67592,5.14451,3.79294,5.53746,6.62233,5.74658
2018-01-13,2018,2,4.43308,11.1666,10.1826,5.56987,4.69123,2.58293,5.23495,2.88391,0.843289,,8.96192,6.44955,2.33918,3.68324,5.18915,7.70162,9.24715,12.2925,10.202,2.29335,3.71421,0.54277,4.01351,5.06469,8.80156,10.7408,0.636364,4.05618,4.98442,3.46301,1.75143,4.48405,4.56481,2.88324,4.019534184823441,3.12421,8.05757,4.70469,2.87291,13.9067,3.07727,7.81078,3.28689,5.63063,12.8689,2.08395,4.86431,2.45739,3.91808,4.28649,5.99083,5.22088,5.89207
2018-01-20,2018,3,3.99598,13.3546,9.54877,5.80443,3.93592,2.54117,5.99903,3.53351,1.22518,,12.4544,6.07256,2.9192,2.98408,5.22717,7.52908,10.7669,10.7825,9.85901,3.16612,4.94253,0.813386,4.90567,5.81178,11.2224,9.37762,0.538827,6.5564,3.4375,4.35676,3.12259,6.26791,5.77333,2.42663,5.3623367527705685,3.71514,9.37781,4.98781,3.85401,10.6469,4.37875,9.80472,4.09751,9.2934,13.0336,2.6001,6.14761,3.25805,3.43008,4.16218,6.35359,6.91589,6.51759
2018-01-27,2018,4,4.85822,11.8644,8.6248,4.9274,3.89779,3.05364,6.06894,4.23887,2.34146,,14.6076,6.51316,3.69972,2.8445,5.03066,8.0998,10.7251,9.22906,8.27372,3.89597,5.69041,1.31412,5.23913,6.31986,11.2948,10.4791,0.414594,8.04941,3.375,6.76716,3.56789,8.34567,6.65956,2.59881,6.704192663592249,3.805,11.1911,4.66363,4.73499,11.6332,5.31038,13.1564,4.74987,5.42749,14.5657,1.75702,8.50462,3.99306,3.78788,4.77368,6.40561,6.95444,7.16338
2018-02-03,2018,5,6.09535,12.372,11.0532,4.84615,4.25872,3.65521,6.15455,5.25907,3.46306,,15.4536,5.34682,3.65103,3.35648,5.86232,7.83333,11.3333,10.143,8.6669,5.48851,5.85435,1.26684,5.63008,6.45955,10.8575,9.49778,0.702106,8.64026,3.40479,6.87682,4.8031,10.0087,9.94933,2.92305,7.90245884371144,4.19839,9.39801,4.6211,5.88179,11.957,5.81829,13.7621,5.38455,6.83224,13.9335,2.01143,10.5629,4.5929,2.99176,4.93411,5.70849,7.04195,7.52133
2018-02-10,2018,6,6.00365,11.8198,9.78761,5.24431,3.81901,3.17279,7.15832,5.08086,6.28149,,15.1114,4.81322,3.45622,2.43337,5.58535,8.36013,11.6555,9.78003,7.72847,5.42233,5.29225,1.52672,5.20407,6.73487,10.0327,8.75438,0.467675,10.2671,4.43686,8.88565,6.68648,10.7946,8.39223,2.88873,8.717805644474465,5.13372,7.6137,3.60467,6.65385,13.0017,7.81563,14.6386,4.8319,6.149,12.9045,2.5761,10.929,5.64516,2.39453,4.87649,6.63894,7.18969,7.38748
2018-02-17,2018,7,6.99237,6.65588,7.62913,5.1727,3.71403,2.90869,6.19369,5.29988,4.70395,,11.8514,5.09091,2.56479,2.13749,4.94075,6.44227,11.6456,8.88619,6.68204,5.06878,4.74063,1.52294,3.99642,5.68824,8.78563,7.7409,0.473538,7.92215,2.94521,7.36749,6.27188,11.1524,6.70531,2.63465,8.606817700614016,3.65346,6.21926,3.15409,6.79851,11.9693,7.24661,11.9974,4.33716,5.61738,10.9435,2.98601,10.7374,4.47761,2.13897,4.34143,6.33742,7.06129,6.44688
2018-02-24,2018,8,6.28311,5.65463,6.2677,5.13133,3.51102,2.72131,5.26689,3.88872,2.69906,,6.4308,4.36548,2.05001,2.47823,4.00358,3.88493,9.29682,8.47563,4.43427,4.61404,4.14467,1.5775,3.41734,5.32849,5.42488,5.80919,0.593565,5.16899,3.20102,6.49497,3.47138,8.32214,5.21037,2.18312,6.064128725788646,3.02552,5.27439,3.13381,5.39183,9.8472,5.00479,7.92783,4.40492,3.28443,8.27868,3.0292,7.80826,3.80984,2.28186,3.99705,2.8259,6.21257,4.95881
2018-03-03,2018,9,7.12882,3.43508,4.22597,4.42171,3.64857,2.1811,5.14261,2.60078,1.78051,,4.09472,3.84047,1.44578,1.47059,2.72481,3.89948,6.58113,5.81229,3.46841,3.00361,3.05353,0.967937,3.03726,4.47309,3.59994,3.86015,0.886076,3.06936,2.71903,5.66446,3.50989,5.08262,4.51212,1.80592,3.7161673528816204,1.69195,3.7537,2.67081,3.68232,8.00421,2.91837,5.44094,3.86657,2.032,6.07416,1.43303,5.06014,3.82343,1.95922,3.48291,2.57644,4.8367,3.68612
2018-03-10,2018,10,7.6104,2.90703,2.97947,3.97032,3.39303,1.79374,3.7656,2.40906,0.958957,,3.75709,5.99688,1.68643,0.402994,2.30377,3.01026,5.22721,4.82583,3.07885,2.39857,2.40764,0.66474,2.30343,4.63972,3.0777,3.12177,0.504112,2.7563,1.3245,5.87974,1.83519,4.37548,3.24166,1.4224,2.892074433987681,1.63333,3.09278,2.13432,2.72218,13.1621,2.21794,3.83157,3.61589,1.32833,4.85631,1.6104,3.99101,3.40605,1.64282,3.58021,1.85889,4.96401,3.18626
