AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,PR,VI,US
0.012677381,0,0.005257143,0.010895238,0.004341758,0.004953175,0.010019048,0.011476191,0.01042381,0.016830612,0.014240476,0,0.003866071,0.008672619,0.009111905,0.007196032,0.007972619,0.009764286,0.0147,0.006550794,0.00429304,0.006240816,0.003760476,0.007633333,0.010659524,0.006938095,0.008445714,0.012490476,0.005385119,0.008396429,0.009168254,0.004356548,0.01042381,0.008345238,0.006666667,0.005793651,0.012630952,0.009327619,0.00895873,0.010104762,0.0131,0.005628571,0.010533333,0.011513283,0.004684921,0.007807143,0.010379048,0.005621088,0.009190476,0.006325397,0.004144445,0,0,0.008528492
0.012519048,0,0.00544898,0.010142857,0.004276191,0.005323413,0.010009524,0.011695238,0.0105,0.017053742,0.014278572,0,0.003772619,0.0077,0.008088095,0.006576984,0.007789881,0.00905,0.014228572,0.0068,0.00420989,0.006319048,0.003771905,0.007714286,0.010640476,0.007017989,0.007932381,0.012884524,0.005558333,0.007472619,0.009014286,0.004348214,0.0105,0.008280952,0.006133333,0.00564127,0.012064286,0.008627619,0.00818254,0.010366667,0.013161905,0.005810476,0.010091667,0.011166416,0.004711905,0.007621429,0.010269524,0.005596599,0.008695238,0.006003175,0.004265873,0,0,0.008353644
0.011977381,0,0.005183674,0.009996429,0.004460806,0.005498413,0.009447619,0.011009524,0.009552381,0.016439456,0.013832143,0,0.003959524,0.007479762,0.007585714,0.006853175,0.007926786,0.008513095,0.013874603,0.006377778,0.004526007,0.006714966,0.003822857,0.007076191,0.01002381,0.00724709,0.007356191,0.011917857,0.006064286,0.006959524,0.009034921,0.004302381,0.009552381,0.007580952,0.00617551,0.006252381,0.011709524,0.008530476,0.007612699,0.00992381,0.012504762,0.006338095,0.009714286,0.01126792,0.004546032,0.006859524,0.009401905,0.005561225,0.007940476,0.006126191,0.004351984,0,0,0.008101316
0.011994048,0,0.005089116,0.010253571,0.004203663,0.005461508,0.0091,0.010485714,0.009161905,0.01582517,0.013394048,0,0.003785119,0.007857143,0.007757143,0.00725,0.007997024,0.00864881,0.013844445,0.006430159,0.004217582,0.006752381,0.003680476,0.007019048,0.009592857,0.006974074,0.007158095,0.011117857,0.005558333,0.006852381,0.009196825,0.004101191,0.009161905,0.007485714,0.006140136,0.006346032,0.011992857,0.008825714,0.007339683,0.009533333,0.011826191,0.006090476,0.009735714,0.011650125,0.00440873,0.006847619,0.008849524,0.005465306,0.007552381,0.006480952,0.004128571,0,0,0.00797185
0.011864286,0,0.004973469,0.010251191,0.004065934,0.004935714,0.00872381,0.010028572,0.008861905,0.015627211,0.013167857,0,0.003970833,0.007841667,0.008028571,0.00679127,0.007677976,0.008971429,0.014042857,0.006463492,0.004177289,0.005947619,0.003558571,0.006897619,0.009183333,0.00678254,0.007192381,0.011094048,0.004780357,0.006942857,0.009047619,0.004528571,0.008861905,0.007290476,0.006282993,0.005666667,0.012009524,0.008455238,0.007226984,0.0091,0.011795238,0.005158095,0.009859524,0.011554887,0.004116667,0.006759524,0.008933333,0.005880272,0.007614286,0.006122222,0.003927778,0,0,0.007817071
0.011277381,0,0.005227891,0.009244048,0.004106593,0.004775397,0.0089,0.010290476,0.009152381,0.015870748,0.012767857,0,0.00417381,0.007347619,0.007728571,0.006171429,0.007177381,0.008403572,0.013653968,0.00614127,0.004429304,0.005694558,0.003718571,0.006804762,0.009421429,0.006297884,0.007119048,0.011259524,0.004691071,0.007067857,0.008546032,0.004421429,0.009152381,0.007283333,0.006028571,0.004813492,0.011271429,0.007712381,0.007419048,0.009128571,0.011788095,0.005027619,0.009129762,0.010788973,0.004446032,0.006742857,0.009214286,0.005937415,0.007992857,0.005703175,0.003956746,0,0,0.00766161
0.010071429,0,0.005230612,0.009254762,0.004471062,0.005175794,0.008757143,0.010133333,0.008719048,0.01607415,0.011694048,0,0.004008929,0.00717381,0.007197619,0.006380952,0.007895833,0.00764881,0.012779365,0.005987302,0.004300733,0.006044898,0.003731905,0.006640476,0.009245238,0.006465079,0.006754286,0.010502381,0.00461131,0.006344048,0.009231746,0.004554167,0.008719048,0.007119048,0.00557483,0.004842064,0.010309524,0.008059048,0.006866667,0.009052381,0.010838095,0.00518,0.008241667,0.01103985,0.004560318,0.006459524,0.008350476,0.005727211,0.007078571,0.005494444,0.004337698,0,0,0.007447566
0.009990476,0,0.005340136,0.009814286,0.004417582,0.00510754,0.00862381,0.009876191,0.008514286,0.015771429,0.011519048,0,0.004178571,0.007264286,0.007388095,0.006559524,0.007838691,0.007680952,0.013095238,0.005536508,0.004421612,0.006404762,0.003716667,0.006380952,0.009009524,0.006187302,0.006541905,0.010082143,0.004943452,0.006377381,0.009273016,0.004594048,0.008514286,0.00692381,0.005689116,0.005189683,0.010566667,0.008111429,0.006696825,0.008947619,0.010535714,0.005644762,0.00824881,0.011295238,0.004549206,0.006188095,0.008058095,0.005811565,0.006902381,0.005714286,0.004439286,0,0,0.007438291
0.010269048,0,0.005385034,0.009857143,0.00431685,0.005032937,0.008166667,0.009685714,0.00822381,0.015613606,0.011479762,0,0.003939881,0.007219048,0.007285714,0.006870635,0.007806548,0.007617857,0.013309524,0.005774603,0.004309524,0.006362585,0.00371,0.006204762,0.008676191,0.006104233,0.006235238,0.010127381,0.004913691,0.006294048,0.009101587,0.004233929,0.00822381,0.006545238,0.005804082,0.005760318,0.011071429,0.008247619,0.006477778,0.008695238,0.010521429,0.005656191,0.008358333,0.011193233,0.004387302,0.005816667,0.008031429,0.005740816,0.006797619,0.006069048,0.00421746,0,0,0.007382502
0.010239286,0,0.005280952,0.009521429,0.004774725,0.00474246,0.008457143,0.009723809,0.008438095,0.01505102,0.011970238,0,0.003855952,0.007178572,0.007247619,0.006237302,0.007305357,0.007701191,0.013,0.005688889,0.004267399,0.00567551,0.003838571,0.006307143,0.00882381,0.005738624,0.006541905,0.010461905,0.004988095,0.0064,0.008561905,0.004405357,0.008438095,0.006778571,0.005818367,0.005130952,0.010459524,0.008184762,0.006750794,0.008938095,0.011009524,0.005208572,0.008408333,0.010543358,0.004307143,0.006069048,0.008318095,0.005617007,0.007040476,0.005584127,0.004161111,0,0,0.007330413
0.009985714,0,0.00532517,0.009554762,0.004702564,0.005,0.008095238,0.009590476,0.008385714,0.014630612,0.011526191,0,0.003922619,0.006759524,0.007159524,0.00584127,0.00691131,0.008032143,0.012542857,0.005360318,0.004227106,0.00562517,0.004088571,0.006038095,0.008664286,0.006239154,0.006339048,0.010214286,0.004897619,0.006495238,0.008339683,0.004539881,0.008385714,0.006502381,0.005544218,0.005152381,0.010409524,0.007709524,0.006709524,0.008447619,0.010747619,0.005064762,0.008578571,0.010399248,0.004780952,0.005861905,0.008248571,0.005527211,0.007161905,0.005315873,0.004313889,0,0,0.007222358
0.010308333,0,0.005402721,0.009169048,0.004381685,0.00495,0.008133333,0.009385714,0.008161905,0.014186395,0.011938095,0,0.003928571,0.006628571,0.006876191,0.006015079,0.007223214,0.007653571,0.012580952,0.005214286,0.004211355,0.005701361,0.003807143,0.006040476,0.008497619,0.006381482,0.006196191,0.010451191,0.004544048,0.006035714,0.008528572,0.004520833,0.008161905,0.006547619,0.00562449,0.004878571,0.010421429,0.007496191,0.006284127,0.008628572,0.011,0.004942857,0.008410714,0.010740852,0.004575397,0.005885714,0.00822,0.005542857,0.006830952,0.005326191,0.004302381,0,0,0.007160703
0.010282143,0,0.005293197,0.009557143,0.004123443,0.004886905,0.0081,0.00902381,0.007790476,0.014417687,0.011641667,0,0.003758333,0.006739286,0.007007143,0.006076984,0.007551191,0.007582143,0.01331746,0.005447619,0.004146887,0.005501361,0.003729524,0.006321429,0.008311905,0.006498942,0.006522857,0.0098,0.004394048,0.006214286,0.00912381,0.004483929,0.007790476,0.006809524,0.005358503,0.00459127,0.010733333,0.007825714,0.006515873,0.008514286,0.0105,0.004762857,0.008286905,0.011257394,0.004557937,0.0062,0.007808571,0.005704082,0.006697619,0.005169841,0.004123016,0,0,0.007160261
0.010711905,0,0.005086395,0.009663095,0.004051282,0.005027778,0.007761905,0.008866667,0.007447619,0.014457143,0.011927381,0,0.003764881,0.006988095,0.007071429,0.006329365,0.007572024,0.007653571,0.013806349,0.005657143,0.003977656,0.005904762,0.003654762,0.006076191,0.00805,0.005851323,0.005835238,0.009761905,0.004522024,0.005955952,0.008739683,0.004396429,0.007447619,0.006369048,0.005144898,0.004888095,0.011254762,0.007939048,0.005980952,0.008309524,0.01065,0.005081905,0.008429762,0.010560401,0.004455556,0.005652381,0.007569524,0.005485034,0.006385714,0.005271429,0.00427381,0,0,0.007096314
0.009819048,0,0.004982313,0.008879762,0.004098535,0.004733333,0.007809524,0.008966667,0.007814286,0.014480272,0.011419048,0,0.003925595,0.007110714,0.007102381,0.006933333,0.006907738,0.00757381,0.012833333,0.004992064,0.003995604,0.005752381,0.003805238,0.005683333,0.008178571,0.005665079,0.005986667,0.009425,0.004269643,0.006310714,0.008012699,0.00442381,0.007814286,0.006216667,0.005822449,0.005288889,0.010276191,0.007694286,0.006460318,0.008109524,0.010247619,0.005091429,0.008105952,0.009481704,0.004485714,0.005469048,0.007595238,0.00537483,0.006697619,0.006173016,0.004148016,0,0,0.006988639
0.009697619,0,0.005342177,0.008820238,0.004393773,0.004828571,0.008023809,0.009142857,0.008004762,0.014344898,0.011358333,0,0.003879167,0.006958333,0.007190476,0.006544445,0.006711905,0.007660714,0.012461905,0.005671429,0.003958974,0.005447619,0.003904762,0.006380952,0.008402381,0.005794709,0.006566667,0.009983333,0.004359524,0.006547619,0.007726984,0.004455357,0.008004762,0.006792857,0.006069388,0.004909524,0.010209524,0.007486667,0.006734921,0.00832381,0.010611905,0.004905714,0.008182143,0.009454887,0.004600794,0.006261905,0.008007619,0.00532381,0.006907143,0.006021429,0.004038889,0,0,0.00709004
0.009551191,0,0.00522381,0.009071429,0.004275092,0.004490079,0.008338095,0.009619048,0.008090476,0.014242857,0.011211905,0,0.0036375,0.006840476,0.006914286,0.00610873,0.006636905,0.007415476,0.012666667,0.005507937,0.003939927,0.005296599,0.003855238,0.006226191,0.008671429,0.005806349,0.006279048,0.010363095,0.004733929,0.006269048,0.00812381,0.00419881,0.008090476,0.006719048,0.005651701,0.005042064,0.010216667,0.007519048,0.006430159,0.008809524,0.010685714,0.004915238,0.007944048,0.010196742,0.004640476,0.005902381,0.008071429,0.005076871,0.006747619,0.005557143,0.003970238,0,0,0.00705698
0.009751191,0,0.004904082,0.009302381,0.004134799,0.004371429,0.0079,0.009276191,0.007928572,0.014038776,0.011039286,0,0.003722619,0.007344048,0.007478572,0.00628254,0.006843452,0.007764286,0.012671429,0.005349206,0.003912821,0.005118367,0.003842857,0.005952381,0.008369048,0.00575291,0.006249524,0.010028571,0.004444048,0.006528571,0.008211111,0.004566667,0.007928572,0.006380952,0.005812925,0.005012698,0.01042381,0.008019048,0.006506349,0.008338095,0.010319048,0.004708571,0.008205953,0.009921053,0.004503968,0.005721429,0.007970476,0.005213605,0.006783333,0.005720635,0.003862698,0,0,0.007029244
0.010065476,0,0.004953742,0.009195238,0.004242125,0.004668651,0.008133333,0.009528572,0.008614286,0.014095918,0.011280952,0,0.003945833,0.006932143,0.007271429,0.005644445,0.006364881,0.007855952,0.012579365,0.005595238,0.003967033,0.00502449,0.004124286,0.006230952,0.008690476,0.00607037,0.006738095,0.010178572,0.004313095,0.006702381,0.007703175,0.00457381,0.008614286,0.006733333,0.005608844,0.004478571,0.010578572,0.007519048,0.007092064,0.00847619,0.010554762,0.00458381,0.008507143,0.009666416,0.004753175,0.006230952,0.008366667,0.005123129,0.007333333,0.005230952,0.004,0,0,0.007117052
0.009295238,0,0.005068027,0.008411905,0.004353846,0.005197619,0.007547619,0.008809524,0.007542857,0.014064626,0.011120238,0,0.004174405,0.006176191,0.006345238,0.005566667,0.00673631,0.007270238,0.011515873,0.005533333,0.004115018,0.00557483,0.003937143,0.005926191,0.007909524,0.006218519,0.005707619,0.009997619,0.004402976,0.005586905,0.007633333,0.004751191,0.007542857,0.006247619,0.004809524,0.004503175,0.009452381,0.007145714,0.005771429,0.008085714,0.010547619,0.004990476,0.008030952,0.009441353,0.004922222,0.005595238,0.007670476,0.005243537,0.006266667,0.004740476,0.004456746,0,0,0.006774588
0.009059524,0,0.004544898,0.008791667,0.004623077,0.00485754,0.0066,0.007566667,0.005980952,0.013485714,0.010419048,0,0.003695238,0.006459524,0.006238095,0.006364286,0.007332143,0.006775,0.011980952,0.004839683,0.00372674,0.005840816,0.003878095,0.005107143,0.006838095,0.00556455,0.004861905,0.008286905,0.004476191,0.004963095,0.008457143,0.004591667,0.005980952,0.005357143,0.004829932,0.005,0.009645238,0.007579048,0.004884127,0.007090476,0.009178571,0.005279048,0.007542857,0.009984211,0.004607143,0.004616667,0.00608,0.00477415,0.004942857,0.005205556,0.004184524,0,0,0.006387119
0.009511905,0,0.004372109,0.009177381,0.004627106,0.004459524,0.006752381,0.007804762,0.006552381,0.013030612,0.010869048,0,0.003595833,0.007103571,0.006988095,0.006392064,0.006699405,0.007107143,0.012469841,0.004407937,0.003335897,0.005214286,0.003888095,0.004971429,0.007107143,0.005246032,0.005225714,0.008895238,0.004001191,0.005505952,0.008107937,0.004389881,0.006552381,0.005392857,0.005345578,0.005035714,0.010069048,0.007718095,0.005320635,0.006976191,0.009645238,0.004606667,0.007767857,0.009997744,0.004461111,0.004692857,0.006667619,0.004629252,0.005511905,0.005618254,0.003766667,0,0,0.006481338
0.009822619,0,0.004576191,0.009675,0.004503663,0.004331746,0.007652381,0.00887619,0.007547619,0.013697279,0.011132143,0,0.003475,0.007026191,0.00702381,0.005822222,0.006718452,0.007338095,0.012776191,0.00492381,0.003355678,0.004606123,0.003850952,0.0057,0.008080952,0.00512963,0.005827619,0.009492857,0.003785119,0.005779762,0.009077778,0.004301786,0.007547619,0.006190476,0.005264626,0.004365873,0.010345238,0.007910476,0.005874603,0.007990476,0.010069048,0.004212381,0.007983333,0.010514286,0.004510318,0.005488095,0.007393333,0.004569388,0.006188095,0.005187302,0.003805159,0,0,0.006761571
0.009990476,0,0.004244898,0.009694048,0.004242857,0.004184921,0.007933333,0.009104762,0.007861905,0.013996599,0.011229762,0,0.003208333,0.006884524,0.006764286,0.005866667,0.006577976,0.007479762,0.01274127,0.005285714,0.003220879,0.0047,0.00358,0.006009524,0.008309524,0.004874603,0.006072381,0.009807143,0.003885714,0.005939286,0.00852381,0.004199405,0.007861905,0.006521429,0.004881633,0.004315079,0.010638095,0.008072381,0.006285714,0.00832381,0.010319048,0.004227619,0.008346429,0.00991178,0.004168254,0.005795238,0.007778095,0.004405442,0.006561905,0.004929365,0.003590476,0,0,0.006803022
0.00919881,0,0.004129932,0.008415476,0.003861539,0.003993651,0.00752381,0.008852381,0.007638095,0.013558503,0.010917857,0,0.003064286,0.006491667,0.006707143,0.0052,0.005841071,0.007088095,0.011895238,0.004960318,0.003109524,0.004114286,0.003378095,0.005557143,0.007964286,0.004877249,0.005793333,0.009696429,0.003564881,0.005944048,0.007357143,0.004023214,0.007638095,0.006014286,0.004963265,0.0041,0.0094,0.007126667,0.006107937,0.008004762,0.010207143,0.00364,0.007644048,0.008771178,0.0039,0.005342857,0.007560952,0.004402721,0.006392857,0.004726984,0.003240873,0,0,0.006406166
0.008380952,0,0.004113605,0.007667857,0.003679121,0.003940476,0.007309524,0.008357143,0.007047619,0.01322517,0.010028572,0,0.003184524,0.005478571,0.005640476,0.004735714,0.005715476,0.006257143,0.011273016,0.004925397,0.003202198,0.003947619,0.003259524,0.005504762,0.007602381,0.005210053,0.00568,0.008811905,0.003395833,0.005125,0.007130159,0.004056548,0.007047619,0.005947619,0.004681633,0.003681746,0.008633333,0.006296191,0.005614286,0.007776191,0.009221429,0.003507619,0.006846429,0.008752882,0.003797619,0.005330952,0.006807619,0.004501361,0.005630952,0.004339683,0.003242064,0,0,0.006031501
0.008440476,0,0.003915646,0.007486905,0.003692308,0.003922222,0.006933333,0.007833333,0.006552381,0.013519048,0.01007381,0,0.003374405,0.005779762,0.005828572,0.004872222,0.005590476,0.006142857,0.011268254,0.004633333,0.00332381,0.004013606,0.003096667,0.005235714,0.007126191,0.005103704,0.005465714,0.008717857,0.003360714,0.005054762,0.007138095,0.004353571,0.006552381,0.005683333,0.004718367,0.003645238,0.008728571,0.006298095,0.005320635,0.007385714,0.009254762,0.003641905,0.006746429,0.00876817,0.003746032,0.005059524,0.00652,0.004878912,0.005311905,0.004499206,0.003305159,0,0,0.00595743
0.008690476,0,0.003864626,0.008163095,0.003949084,0.003967857,0.007080952,0.007985714,0.006771429,0.013244898,0.010029762,0,0.0035375,0.005741667,0.006064286,0.004675397,0.005639286,0.006525,0.011528571,0.005109524,0.00339707,0.004332653,0.003244762,0.005630952,0.007285714,0.004702116,0.005624762,0.008703572,0.003575,0.005310714,0.007346032,0.004501786,0.006771429,0.005978571,0.004611565,0.00385,0.009271429,0.006454286,0.005444444,0.007533333,0.009280952,0.00394381,0.007175,0.008914035,0.003947619,0.005438095,0.006673333,0.00469932,0.005495238,0.004278571,0.003521032,0,0,0.006112374
0.008038095,0,0.003817687,0.007608333,0.003883883,0.003799603,0.007309524,0.008257143,0.006933333,0.013193197,0.009655952,0,0.003694643,0.005396429,0.005528571,0.005049206,0.005605952,0.006114286,0.010901587,0.005085714,0.003456044,0.004212245,0.003336191,0.005709524,0.007464286,0.004657143,0.005525714,0.008676191,0.003558929,0.004894048,0.006785714,0.004694048,0.006933333,0.006090476,0.004453742,0.004129365,0.008602381,0.006351429,0.005328571,0.007928571,0.009011905,0.003827619,0.00669881,0.008291228,0.003952381,0.005380952,0.006658095,0.004976191,0.005530952,0.004356349,0.003503175,0,0,0.006017321
0.007945238,0,0.003893878,0.00727381,0.004346154,0.003776191,0.006519048,0.007547619,0.006261905,0.013148299,0.009379762,0,0.003733929,0.005335714,0.005619048,0.004611111,0.005045238,0.006061905,0.010636508,0.004706349,0.003662271,0.004069388,0.003554762,0.005059524,0.006778571,0.004497355,0.004890476,0.008138095,0.003549405,0.004845238,0.006125397,0.004613691,0.006261905,0.005321429,0.004485034,0.003830952,0.008530952,0.006030476,0.004931746,0.007133333,0.008716667,0.00382,0.006669048,0.007930075,0.003889683,0.004628572,0.006098095,0.005035374,0.005038095,0.00418254,0.003594444,0,0,0.005750088
0.007640476,0,0.004143537,0.006971429,0.004830769,0.004019048,0.006561905,0.007552381,0.00642381,0.012883674,0.009191667,0,0.003927976,0.005192857,0.0054,0.004744445,0.005502381,0.005857143,0.010177778,0.004479365,0.003627473,0.004283674,0.004187619,0.004954762,0.006845238,0.004543386,0.00502381,0.007794048,0.003549405,0.004919048,0.006579365,0.004644048,0.00642381,0.005319048,0.004431973,0.003810318,0.008021429,0.005891429,0.005214286,0.007042857,0.00842381,0.003769524,0.006234524,0.00837594,0.004288889,0.00467619,0.006136191,0.005013606,0.005326191,0.004244444,0.003657937,0,0,0.005770508
0.007979762,0,0.004641497,0.007719048,0.004751648,0.004181746,0.006480952,0.007404762,0.006176191,0.01274898,0.009283333,0,0.003744643,0.005830952,0.006045238,0.00495,0.005740476,0.006391667,0.01082381,0.004526984,0.003502198,0.004370068,0.00416381,0.005059524,0.006695238,0.004751852,0.004977143,0.007888095,0.003474405,0.005219048,0.00735873,0.004354167,0.006176191,0.005380952,0.004653061,0.003918254,0.008661905,0.006482857,0.005076191,0.006961905,0.008528572,0.003888571,0.006688095,0.009113534,0.004537302,0.004771429,0.006156191,0.004713606,0.00522381,0.004457143,0.00375,0,0,0.005926031
0.008090476,0,0.004705442,0.007941667,0.004549084,0.003961905,0.006628572,0.00782381,0.006766667,0.011883674,0.009677381,0,0.003625595,0.0057,0.005714286,0.004876984,0.005742262,0.006088095,0.011444444,0.004512698,0.003363736,0.003978912,0.003915238,0.005088095,0.006997619,0.004746561,0.005105714,0.0087,0.003167262,0.005035714,0.007325397,0.004411905,0.006766667,0.005454762,0.004704762,0.003680952,0.008876191,0.006485714,0.005250794,0.007142857,0.009154762,0.003547619,0.006617857,0.009237343,0.004334127,0.0048,0.00666381,0.004734694,0.005516667,0.004536508,0.003551587,0,0,0.005971977
0.007908333,0,0.004833333,0.007425,0.004608059,0.003920635,0.006609524,0.007657143,0.006638095,0.011480272,0.009482143,0,0.003553571,0.005292857,0.005495238,0.00441746,0.005697024,0.005913095,0.011020635,0.004555556,0.003328205,0.003938095,0.003901905,0.005040476,0.00692381,0.005097355,0.005030476,0.008280952,0.00316131,0.004996429,0.007293651,0.004480357,0.006638095,0.005388095,0.004010884,0.003254762,0.008461905,0.006125714,0.005274603,0.006971429,0.008797619,0.003433333,0.006285714,0.008939098,0.004172222,0.004757143,0.006473333,0.004626531,0.005554762,0.003865873,0.003523016,0,0,0.005806839
0.007627381,0,0.004888435,0.007182143,0.004464835,0.004059127,0.006233333,0.0073,0.006266667,0.01177483,0.009177381,0,0.003660714,0.005352381,0.005266667,0.004651587,0.005982143,0.005604762,0.010666667,0.004103175,0.003364469,0.004277551,0.003898095,0.004592857,0.006571429,0.005059259,0.004549524,0.007915476,0.003314881,0.004564286,0.00728254,0.004570833,0.006266667,0.005030952,0.004021769,0.0035,0.008145238,0.006236191,0.004801587,0.006680952,0.008457143,0.003680952,0.006058333,0.008996491,0.004271429,0.004319048,0.006019048,0.004789116,0.005035714,0.004079365,0.003617857,0,0,0.005678189
0.007840476,0,0.004955782,0.007590476,0.004342491,0.003898016,0.006285714,0.007414286,0.006295238,0.011703401,0.009302381,0,0.003666667,0.005433333,0.00547381,0.004742064,0.005566667,0.005705952,0.010793651,0.003861905,0.003513187,0.004353061,0.003918095,0.004554762,0.00665,0.005164021,0.004656191,0.007897619,0.003404762,0.004620238,0.007047619,0.004591071,0.006295238,0.005021429,0.004302041,0.003903175,0.008545238,0.006185714,0.004853968,0.006761905,0.00845,0.00392,0.006244048,0.008769173,0.004259524,0.004304762,0.005938095,0.004772789,0.004966667,0.004279365,0.003647222,0,0,0.005727822
0.008060714,0,0.004787755,0.008220238,0.00430696,0.003943651,0.006833333,0.008066667,0.006947619,0.011809524,0.009289286,0,0.003378571,0.005754762,0.005964286,0.004836508,0.005638095,0.006367857,0.010949206,0.004420635,0.003447619,0.004180952,0.003882857,0.005092857,0.007288095,0.004986243,0.005366667,0.008345238,0.003117262,0.005207143,0.007409524,0.004285714,0.006947619,0.005519048,0.004634014,0.00371746,0.008876191,0.006530476,0.005503175,0.007138095,0.008728571,0.003693333,0.006865476,0.008908772,0.003966667,0.004880952,0.006593333,0.004546939,0.00562381,0.004446825,0.003531349,0,0,0.005976285
0.00814881,0,0.004461225,0.007860714,0.003863736,0.003648016,0.0073,0.008147619,0.006995238,0.012206803,0.009271429,0,0.003219048,0.005480952,0.005714286,0.004566667,0.005432143,0.006019048,0.011304762,0.005239683,0.003330037,0.004055782,0.003475714,0.00572381,0.007504762,0.004554497,0.005768571,0.008159524,0.003061905,0.005341667,0.006863492,0.004154762,0.006995238,0.00615,0.004339456,0.003373016,0.008938095,0.006155238,0.005838095,0.007690476,0.008607143,0.003477143,0.006535714,0.008503759,0.00370873,0.005483333,0.006560952,0.004571429,0.005733333,0.004135714,0.003226191,0,0,0.005936689
0.007703572,0,0.00430068,0.007160714,0.003813919,0.003742857,0.006538095,0.007533333,0.006442857,0.012136735,0.009202381,0,0.003697619,0.005121429,0.005407143,0.00451746,0.005182143,0.00607381,0.010676191,0.004690476,0.003686813,0.004044898,0.003356191,0.005102381,0.006785714,0.004575132,0.005051429,0.008363095,0.003081548,0.005039286,0.006334921,0.00451131,0.006442857,0.005440476,0.004065986,0.003238889,0.008252381,0.00578381,0.005206349,0.007061905,0.00877619,0.003484762,0.006469048,0.008010526,0.003744444,0.004847619,0.00652,0.004827211,0.005495238,0.003981746,0.003403175,0,0,0.005692383
0.007042857,0,0.003985034,0.006764286,0.004103297,0.003887302,0.006247619,0.007247619,0.005976191,0.011707483,0.00857381,0,0.003754762,0.005038095,0.005138095,0.004509524,0.005545833,0.005738095,0.009846032,0.00398254,0.003613919,0.004285034,0.003483333,0.004504762,0.006471429,0.00432328,0.004415238,0.007802381,0.003163691,0.004561905,0.006406349,0.00445,0.005976191,0.004921429,0.003888435,0.003420635,0.007614286,0.005919048,0.004653968,0.006695238,0.008228571,0.003722857,0.006064286,0.007794236,0.003842064,0.00417381,0.005899048,0.004691837,0.004914286,0.003988095,0.003638889,0,0,0.005441163
0.006875,0,0.003808844,0.007075,0.004101465,0.003738492,0.0056,0.006504762,0.005457143,0.011551701,0.0084,0,0.003689286,0.005576191,0.005626191,0.004923016,0.005505357,0.005853571,0.009990476,0.003468254,0.003545055,0.004144898,0.003593333,0.004011905,0.005830952,0.004167196,0.004110476,0.0072,0.003130357,0.00457381,0.006712698,0.004320238,0.005457143,0.004433333,0.004171429,0.003463492,0.007609524,0.006151429,0.004387302,0.006042857,0.007814286,0.003646667,0.005978572,0.008141855,0.003777778,0.003676191,0.00548,0.004412925,0.004571429,0.004257143,0.003609524,0,0,0.005309562
0.007536905,0,0.003527891,0.007560714,0.003827473,0.003701587,0.006019048,0.007047619,0.006090476,0.012004082,0.008991667,0,0.0034,0.005713095,0.005947619,0.004657937,0.005382143,0.006257143,0.010614286,0.003563492,0.003241392,0.003945578,0.003264286,0.004292857,0.006340476,0.004121693,0.004626667,0.007875,0.002995833,0.005116667,0.006884127,0.004224405,0.006090476,0.004807143,0.004479592,0.003311111,0.008221429,0.006351429,0.005003175,0.006414286,0.008471429,0.00352381,0.006459524,0.008495489,0.003524603,0.004121429,0.006175238,0.004339456,0.005242857,0.00425873,0.003449206,0,0,0.005541073
0.008001191,0,0.003811565,0.007672619,0.003965568,0.003596032,0.006219048,0.007204762,0.006247619,0.011993197,0.009166667,0,0.003369643,0.005391667,0.005666667,0.004481746,0.005308929,0.006109524,0.011165079,0.004434921,0.003298535,0.003721088,0.003383333,0.004892857,0.006511905,0.003775132,0.004825714,0.008014286,0.002922619,0.005038095,0.006550794,0.004060714,0.006247619,0.005192857,0.004230612,0.003052381,0.008880952,0.00618381,0.005093651,0.006685714,0.00865,0.003215238,0.00665,0.008006516,0.003569048,0.004633333,0.006176191,0.004309524,0.005235714,0.004026984,0.003372222,0,0,0.005596202
0.008305952,0,0.003951701,0.007214286,0.003825275,0.003492857,0.006157143,0.007271429,0.006366667,0.011529932,0.009772619,0,0.00315,0.005544048,0.005795238,0.004352381,0.004791667,0.006284524,0.010847619,0.004074603,0.003131502,0.00355034,0.003199524,0.004561905,0.006571429,0.003980423,0.004767619,0.008454762,0.002986905,0.005177381,0.006011111,0.003891667,0.006366667,0.004983333,0.004306123,0.003188095,0.008671429,0.006081905,0.005284127,0.006347619,0.009145238,0.003281905,0.006939286,0.007519298,0.003529365,0.004357143,0.006374286,0.004027891,0.005421429,0.004125397,0.003235714,0,0,0.005555077
0.007689286,0,0.003631973,0.00675,0.003868498,0.003413889,0.006785714,0.007780952,0.006814286,0.011895918,0.009225,0,0.003164286,0.005278571,0.005490476,0.004179365,0.004719048,0.005891667,0.010261905,0.004280952,0.002981685,0.003472789,0.003432857,0.004938095,0.007033333,0.003854497,0.005047619,0.008319048,0.002719643,0.005179762,0.006260318,0.003841667,0.006814286,0.00547381,0.004081633,0.002915873,0.007945238,0.005780952,0.005531746,0.007171429,0.008764286,0.003119048,0.006194048,0.007709774,0.00354127,0.004595238,0.00656381,0.003890476,0.005669048,0.003868254,0.003078968,0,0,0.005528822
